"orderid","profit","website_session_id","source","marketing_campaign","content","device"
"13828","58.00","232676","","","","desktop"
"13829","51.00","232692","gsearch","nonbrand","g_ad_1","mobile"
"13830","31.50","232707","gsearch","nonbrand","g_ad_1","desktop"
"13831","30.50","232727","gsearch","nonbrand","g_ad_1","mobile"
"13832","51.00","232729","","","","desktop"
"13833","30.50","232768","bsearch","nonbrand","b_ad_1","desktop"
"13834","51.00","232798","gsearch","nonbrand","g_ad_1","desktop"
"13835","30.50","232801","bsearch","nonbrand","b_ad_1","desktop"
"13836","30.50","232814","gsearch","nonbrand","g_ad_1","desktop"
"13837","51.00","232815","bsearch","nonbrand","b_ad_1","desktop"
"13838","30.50","232833","gsearch","nonbrand","g_ad_1","desktop"
"13839","30.50","232859","gsearch","nonbrand","g_ad_1","mobile"
"13840","30.50","232863","gsearch","nonbrand","g_ad_1","desktop"
"13841","31.50","232871","gsearch","brand","g_ad_2","desktop"
"13842","30.50","232902","gsearch","nonbrand","g_ad_1","desktop"
"13843","30.50","232904","","","","desktop"
"13844","51.00","232925","gsearch","nonbrand","g_ad_1","desktop"
"13845","37.50","232926","bsearch","nonbrand","b_ad_1","mobile"
"13846","52.00","232947","gsearch","nonbrand","g_ad_1","desktop"
"13847","51.00","232965","gsearch","nonbrand","g_ad_1","desktop"
"13848","51.00","232969","gsearch","nonbrand","g_ad_1","mobile"
"13849","30.50","232973","gsearch","nonbrand","g_ad_1","mobile"
"13850","30.50","232988","gsearch","nonbrand","g_ad_1","desktop"
"13851","52.00","232994","","","","desktop"
"13853","30.50","232996","gsearch","brand","g_ad_2","desktop"
"13852","30.50","232997","","","","desktop"
"13854","30.50","233005","bsearch","nonbrand","b_ad_1","desktop"
"13855","51.00","233022","bsearch","nonbrand","b_ad_1","mobile"
"13856","37.50","233024","gsearch","nonbrand","g_ad_1","mobile"
"13857","58.00","233048","","","","desktop"
"13858","30.50","233079","","","","desktop"
"13859","30.50","233125","bsearch","nonbrand","b_ad_1","desktop"
"13860","52.00","233126","","","","desktop"
"13861","51.00","233156","gsearch","nonbrand","g_ad_1","desktop"
"13862","52.00","233158","gsearch","brand","g_ad_2","mobile"
"13863","51.00","233203","","","","desktop"
"13864","51.00","233215","gsearch","nonbrand","g_ad_1","desktop"
"13865","68.00","233227","","","","desktop"
"13866","30.50","233237","gsearch","nonbrand","g_ad_1","desktop"
"13867","30.50","233238","gsearch","brand","g_ad_2","desktop"
"13868","30.50","233257","gsearch","nonbrand","g_ad_1","desktop"
"13869","30.50","233279","gsearch","nonbrand","g_ad_1","desktop"
"13870","51.00","233282","","","","mobile"
"13872","51.00","233289","gsearch","nonbrand","g_ad_1","desktop"
"13873","68.00","233300","gsearch","brand","g_ad_2","desktop"
"13874","52.00","233308","gsearch","nonbrand","g_ad_1","desktop"
"13876","30.50","233322","gsearch","nonbrand","g_ad_1","desktop"
"13877","62.00","233343","gsearch","brand","g_ad_2","desktop"
"13878","51.00","233346","","","","desktop"
"13879","58.00","233358","gsearch","brand","g_ad_2","desktop"
"13880","30.50","233360","gsearch","nonbrand","g_ad_1","desktop"
"13881","30.50","233361","bsearch","nonbrand","b_ad_1","mobile"
"13882","30.50","233374","gsearch","nonbrand","g_ad_1","desktop"
"13883","31.50","233380","gsearch","nonbrand","g_ad_1","desktop"
"13884","31.50","233390","bsearch","nonbrand","b_ad_1","desktop"
"13885","30.50","233411","gsearch","nonbrand","g_ad_1","desktop"
"13887","31.50","233413","gsearch","nonbrand","g_ad_1","desktop"
"13886","68.00","233415","gsearch","nonbrand","g_ad_1","desktop"
"13888","30.50","233439","bsearch","nonbrand","b_ad_1","mobile"
"13890","58.00","233453","gsearch","nonbrand","g_ad_1","desktop"
"13891","30.50","233466","gsearch","nonbrand","g_ad_1","desktop"
"13892","30.50","233472","gsearch","brand","g_ad_2","desktop"
"13893","51.00","233481","bsearch","nonbrand","b_ad_1","desktop"
"13895","30.50","233508","bsearch","nonbrand","b_ad_1","mobile"
"13896","37.50","233520","","","","mobile"
"13897","30.50","233531","","","","mobile"
"13898","62.00","233542","gsearch","nonbrand","g_ad_1","mobile"
"13899","30.50","233545","gsearch","nonbrand","g_ad_1","desktop"
"13900","51.00","233555","gsearch","nonbrand","g_ad_1","desktop"
"13901","30.50","233560","gsearch","brand","g_ad_2","desktop"
"13902","62.00","233567","","","","mobile"
"13903","68.00","233580","gsearch","nonbrand","g_ad_1","desktop"
"13904","30.50","233592","bsearch","nonbrand","b_ad_1","desktop"
"13905","51.00","233601","gsearch","brand","g_ad_2","desktop"
"13906","30.50","233610","gsearch","nonbrand","g_ad_1","desktop"
"13907","37.50","233614","gsearch","nonbrand","g_ad_1","mobile"
"13908","30.50","233636","bsearch","nonbrand","b_ad_1","desktop"
"13909","30.50","233671","gsearch","nonbrand","g_ad_1","desktop"
"13910","62.00","233687","gsearch","brand","g_ad_2","desktop"
"13911","51.00","233707","","","","desktop"
"13912","30.50","233737","bsearch","brand","b_ad_2","desktop"
"13913","30.50","233777","gsearch","nonbrand","g_ad_1","mobile"
"13914","30.50","233781","gsearch","nonbrand","g_ad_1","desktop"
"13915","30.50","233799","gsearch","nonbrand","g_ad_1","desktop"
"13916","68.00","233820","gsearch","nonbrand","g_ad_1","desktop"
"13917","30.50","233849","gsearch","nonbrand","g_ad_1","desktop"
"13918","51.00","233852","bsearch","nonbrand","b_ad_1","desktop"
"13919","30.50","233865","gsearch","nonbrand","g_ad_1","desktop"
"13920","30.50","233874","gsearch","nonbrand","g_ad_1","desktop"
"13921","30.50","233892","gsearch","nonbrand","g_ad_1","mobile"
"13922","51.00","233894","gsearch","nonbrand","g_ad_1","desktop"
"13923","30.50","233922","gsearch","nonbrand","g_ad_1","mobile"
"13924","30.50","233932","gsearch","nonbrand","g_ad_1","mobile"
"13925","30.50","233946","gsearch","nonbrand","g_ad_1","desktop"
"13926","30.50","233962","gsearch","nonbrand","g_ad_1","desktop"
"13927","52.00","233964","gsearch","nonbrand","g_ad_1","desktop"
"13928","30.50","234005","gsearch","nonbrand","g_ad_1","desktop"
"13929","51.00","234028","","","","desktop"
"13931","30.50","234044","gsearch","nonbrand","g_ad_1","desktop"
"13932","30.50","234083","","","","desktop"
"13934","30.50","234086","gsearch","nonbrand","g_ad_1","desktop"
"13933","30.50","234087","gsearch","nonbrand","g_ad_1","desktop"
"13935","68.00","234098","bsearch","nonbrand","b_ad_1","desktop"
"13936","30.50","234114","","","","desktop"
"13937","30.50","234128","gsearch","brand","g_ad_2","desktop"
"13938","30.50","234129","","","","mobile"
"13939","52.00","234137","gsearch","brand","g_ad_2","desktop"
"13940","30.50","234146","","","","mobile"
"13941","51.00","234155","","","","desktop"
"13943","30.50","234191","gsearch","nonbrand","g_ad_1","desktop"
"13942","37.50","234194","gsearch","nonbrand","g_ad_1","desktop"
"13944","31.50","234197","gsearch","nonbrand","g_ad_1","desktop"
"13945","37.50","234246","gsearch","nonbrand","g_ad_1","desktop"
"13947","30.50","234263","gsearch","nonbrand","g_ad_1","desktop"
"13948","30.50","234267","gsearch","nonbrand","g_ad_1","desktop"
"13949","51.00","234304","","","","desktop"
"13950","30.50","234308","gsearch","nonbrand","g_ad_1","desktop"
"13951","52.00","234321","bsearch","nonbrand","b_ad_1","desktop"
"13952","30.50","234336","gsearch","nonbrand","g_ad_1","mobile"
"13953","30.50","234338","","","","desktop"
"13954","30.50","234339","gsearch","nonbrand","g_ad_1","desktop"
"13955","51.00","234376","gsearch","nonbrand","g_ad_1","desktop"
"13956","30.50","234403","gsearch","nonbrand","g_ad_1","desktop"
"13958","30.50","234408","gsearch","nonbrand","g_ad_1","desktop"
"13957","30.50","234410","gsearch","nonbrand","g_ad_1","mobile"
"13959","37.50","234421","gsearch","nonbrand","g_ad_1","desktop"
"13960","30.50","234430","gsearch","nonbrand","g_ad_1","desktop"
"13961","31.50","234448","gsearch","nonbrand","g_ad_1","desktop"
"13962","31.50","234469","gsearch","nonbrand","g_ad_1","desktop"
"13963","68.00","234474","gsearch","nonbrand","g_ad_1","mobile"
"13964","30.50","234484","gsearch","nonbrand","g_ad_1","mobile"
"13965","30.50","234596","bsearch","nonbrand","b_ad_1","desktop"
"13966","30.50","234611","bsearch","nonbrand","b_ad_1","desktop"
"13967","30.50","234616","gsearch","nonbrand","g_ad_1","desktop"
"13968","51.00","234642","gsearch","nonbrand","g_ad_1","desktop"
"13969","37.50","234655","gsearch","brand","g_ad_2","desktop"
"13970","51.00","234671","bsearch","brand","b_ad_2","desktop"
"13971","30.50","234710","","","","desktop"
"13972","37.50","234718","gsearch","brand","g_ad_2","desktop"
"13973","30.50","234728","gsearch","nonbrand","g_ad_1","desktop"
"13974","30.50","234733","gsearch","nonbrand","g_ad_1","desktop"
"13975","30.50","234734","gsearch","nonbrand","g_ad_1","desktop"
"13976","37.50","234741","","","","desktop"
"13977","51.00","234745","gsearch","nonbrand","g_ad_1","desktop"
"13978","30.50","234749","gsearch","nonbrand","g_ad_1","desktop"
"13979","51.00","234760","","","","mobile"
"13981","31.50","234764","gsearch","nonbrand","g_ad_1","mobile"
"13980","37.50","234769","gsearch","nonbrand","g_ad_1","desktop"
"13982","30.50","234781","gsearch","nonbrand","g_ad_1","desktop"
"13983","30.50","234784","gsearch","nonbrand","g_ad_1","desktop"
"13984","51.00","234786","gsearch","nonbrand","g_ad_1","desktop"
"13988","30.50","234816","gsearch","nonbrand","g_ad_1","desktop"
"13987","51.00","234818","bsearch","brand","b_ad_2","desktop"
"13990","31.50","234839","gsearch","brand","g_ad_2","desktop"
"13989","37.50","234840","gsearch","nonbrand","g_ad_1","desktop"
"13991","30.50","234854","","","","mobile"
"13992","30.50","234861","bsearch","nonbrand","b_ad_1","desktop"
"13993","30.50","234867","gsearch","nonbrand","g_ad_1","desktop"
"13994","30.50","234878","gsearch","nonbrand","g_ad_1","desktop"
"13995","62.00","234891","","","","desktop"
"13996","30.50","234903","","","","mobile"
"13997","51.00","234912","gsearch","nonbrand","g_ad_1","mobile"
"13998","31.50","234918","","","","desktop"
"14000","37.50","234953","gsearch","brand","g_ad_2","desktop"
"13999","31.50","234955","","","","desktop"
"14001","30.50","234966","","","","desktop"
"14002","52.00","234969","","","","mobile"
"14003","52.00","234979","","","","mobile"
"14004","30.50","234999","gsearch","nonbrand","g_ad_1","mobile"
"14005","30.50","235013","gsearch","nonbrand","g_ad_1","desktop"
"14007","51.00","235025","","","","desktop"
"14006","30.50","235027","bsearch","nonbrand","b_ad_1","desktop"
"14008","51.00","235032","gsearch","nonbrand","g_ad_1","mobile"
"14009","31.50","235079","","","","desktop"
"14010","51.00","235098","gsearch","brand","g_ad_2","desktop"
"14011","31.50","235106","","","","desktop"
"14012","30.50","235130","gsearch","nonbrand","g_ad_1","mobile"
"14013","58.00","235132","gsearch","nonbrand","g_ad_1","desktop"
"14014","30.50","235142","","","","desktop"
"14015","31.50","235143","gsearch","brand","g_ad_2","desktop"
"14016","51.00","235152","gsearch","nonbrand","g_ad_1","desktop"
"14017","62.00","235158","","","","desktop"
"14018","30.50","235176","gsearch","nonbrand","g_ad_1","desktop"
"14019","51.00","235188","gsearch","nonbrand","g_ad_1","desktop"
"14020","58.00","235215","gsearch","nonbrand","g_ad_1","desktop"
"14021","51.00","235220","gsearch","nonbrand","g_ad_1","mobile"
"14022","30.50","235260","gsearch","nonbrand","g_ad_1","desktop"
"14024","30.50","235265","","","","mobile"
"14023","51.00","235266","bsearch","nonbrand","b_ad_1","desktop"
"14025","30.50","235272","gsearch","nonbrand","g_ad_1","desktop"
"14026","30.50","235285","","","","desktop"
"14027","51.00","235306","","","","mobile"
"14028","37.50","235308","bsearch","nonbrand","b_ad_1","desktop"
"14030","68.00","235312","gsearch","nonbrand","g_ad_1","desktop"
"14029","30.50","235313","bsearch","nonbrand","b_ad_1","desktop"
"14031","68.00","235323","gsearch","nonbrand","g_ad_1","desktop"
"14032","52.00","235332","","","","desktop"
"14033","37.50","235355","","","","mobile"
"14034","51.00","235362","bsearch","nonbrand","b_ad_1","desktop"
"14035","62.00","235375","gsearch","nonbrand","g_ad_1","desktop"
"14036","51.00","235393","gsearch","nonbrand","g_ad_1","desktop"
"14037","51.00","235406","gsearch","nonbrand","g_ad_1","desktop"
"14038","30.50","235413","gsearch","nonbrand","g_ad_1","desktop"
"14039","30.50","235440","gsearch","nonbrand","g_ad_1","desktop"
"14040","30.50","235442","gsearch","nonbrand","g_ad_1","desktop"
"14041","30.50","235445","","","","desktop"
"14042","30.50","235448","gsearch","nonbrand","g_ad_1","desktop"
"14043","30.50","235457","gsearch","brand","g_ad_2","desktop"
"14044","30.50","235468","gsearch","nonbrand","g_ad_1","desktop"
"14045","31.50","235473","gsearch","nonbrand","g_ad_1","desktop"
"14046","30.50","235478","","","","desktop"
"14048","51.00","235479","gsearch","nonbrand","g_ad_1","mobile"
"14047","62.00","235480","gsearch","nonbrand","g_ad_1","desktop"
"14049","51.00","235501","gsearch","nonbrand","g_ad_1","desktop"
"14050","30.50","235510","gsearch","nonbrand","g_ad_1","desktop"
"14051","30.50","235540","gsearch","brand","g_ad_2","desktop"
"14052","58.00","235621","gsearch","nonbrand","g_ad_1","mobile"
"14053","51.00","235627","gsearch","nonbrand","g_ad_1","desktop"
"14055","62.00","235648","gsearch","nonbrand","g_ad_1","desktop"
"14056","51.00","235653","gsearch","nonbrand","g_ad_1","desktop"
"14057","31.50","235669","gsearch","nonbrand","g_ad_1","desktop"
"14058","51.00","235674","gsearch","nonbrand","g_ad_1","mobile"
"14059","51.00","235679","","","","desktop"
"14060","52.00","235695","gsearch","nonbrand","g_ad_1","desktop"
"14061","52.00","235735","gsearch","brand","g_ad_2","desktop"
"14062","30.50","235738","bsearch","brand","b_ad_2","desktop"
"14063","30.50","235742","gsearch","nonbrand","g_ad_1","desktop"
"14064","51.00","235746","bsearch","nonbrand","b_ad_1","desktop"
"14066","30.50","235753","gsearch","nonbrand","g_ad_1","desktop"
"14065","30.50","235754","bsearch","nonbrand","b_ad_1","mobile"
"14067","30.50","235798","gsearch","nonbrand","g_ad_1","desktop"
"14068","30.50","235811","gsearch","nonbrand","g_ad_1","desktop"
"14069","68.00","235831","gsearch","nonbrand","g_ad_1","desktop"
"14070","20.50","235844","gsearch","brand","g_ad_2","desktop"
"14071","30.50","235845","","","","desktop"
"14072","37.50","235867","gsearch","nonbrand","g_ad_1","desktop"
"14073","30.50","235876","","","","desktop"
"14075","62.00","235893","gsearch","nonbrand","g_ad_1","desktop"
"14074","30.50","235896","","","","desktop"
"14077","30.50","235915","","","","mobile"
"14078","30.50","235917","gsearch","nonbrand","g_ad_1","desktop"
"14076","30.50","235918","gsearch","nonbrand","g_ad_1","desktop"
"14079","30.50","235938","bsearch","nonbrand","b_ad_1","desktop"
"14080","51.00","235946","gsearch","nonbrand","g_ad_1","desktop"
"14081","20.50","235949","gsearch","nonbrand","g_ad_1","mobile"
"14082","68.00","235954","","","","desktop"
"14083","30.50","235992","gsearch","brand","g_ad_2","desktop"
"14084","51.00","236026","gsearch","nonbrand","g_ad_1","desktop"
"14085","30.50","236035","gsearch","nonbrand","g_ad_1","desktop"
"14087","68.00","236045","gsearch","nonbrand","g_ad_1","desktop"
"14088","62.00","236079","gsearch","nonbrand","g_ad_1","mobile"
"14089","51.00","236106","","","","desktop"
"14090","52.00","236110","gsearch","nonbrand","g_ad_1","desktop"
"14091","62.00","236118","bsearch","nonbrand","b_ad_1","desktop"
"14092","30.50","236121","gsearch","nonbrand","g_ad_1","desktop"
"14093","30.50","236127","gsearch","brand","g_ad_2","desktop"
"14094","30.50","236139","gsearch","nonbrand","g_ad_1","desktop"
"14095","31.50","236197","bsearch","nonbrand","b_ad_1","desktop"
"14096","30.50","236206","gsearch","nonbrand","g_ad_1","desktop"
"14097","51.00","236208","gsearch","brand","g_ad_2","desktop"
"14098","30.50","236213","","","","desktop"
"14099","51.00","236215","gsearch","nonbrand","g_ad_1","desktop"
"14100","30.50","236225","gsearch","nonbrand","g_ad_1","desktop"
"14101","30.50","236246","gsearch","nonbrand","g_ad_1","desktop"
"14102","51.00","236256","gsearch","nonbrand","g_ad_1","mobile"
"14103","30.50","236260","gsearch","nonbrand","g_ad_1","desktop"
"14104","51.00","236273","gsearch","nonbrand","g_ad_1","desktop"
"14105","30.50","236277","","","","desktop"
"14106","30.50","236318","gsearch","nonbrand","g_ad_1","desktop"
"14107","30.50","236350","gsearch","nonbrand","g_ad_1","mobile"
"14108","37.50","236363","gsearch","brand","g_ad_2","desktop"
"14110","30.50","236370","gsearch","nonbrand","g_ad_1","desktop"
"14109","37.50","236372","gsearch","nonbrand","g_ad_1","desktop"
"14111","68.00","236406","bsearch","nonbrand","b_ad_1","desktop"
"14112","30.50","236414","gsearch","brand","g_ad_2","desktop"
"14113","30.50","236416","gsearch","nonbrand","g_ad_1","mobile"
"14114","30.50","236420","gsearch","nonbrand","g_ad_1","desktop"
"14115","52.00","236445","","","","desktop"
"14116","30.50","236454","gsearch","nonbrand","g_ad_1","desktop"
"14117","51.00","236463","bsearch","nonbrand","b_ad_1","desktop"
"14119","62.00","236467","","","","desktop"
"14118","30.50","236471","","","","mobile"
"14120","69.00","236484","","","","desktop"
"14121","37.50","236501","gsearch","nonbrand","g_ad_1","desktop"
"14122","31.50","236527","","","","desktop"
"14123","68.00","236530","gsearch","nonbrand","g_ad_1","desktop"
"14124","51.00","236574","gsearch","nonbrand","g_ad_1","mobile"
"14125","51.00","236580","gsearch","nonbrand","g_ad_1","mobile"
"14126","30.50","236604","gsearch","nonbrand","g_ad_1","desktop"
"14127","30.50","236605","gsearch","brand","g_ad_2","mobile"
"14128","31.50","236610","gsearch","nonbrand","g_ad_1","mobile"
"14129","30.50","236625","bsearch","nonbrand","b_ad_1","desktop"
